date,sym,qty,status,trader
2020.01.13,TSLQ.O,10,new,1275327346
2020.01.13,TSLQ.O,10,new,270135057
2020.01.13,TSLQ.O,10,new,38118888
2020.01.13,US8910271043,10,new,23540233
2020.01.13,USO,10,new,38077608
2020.01.13,SCIF.K,10,new,1453895372
2020.01.13,WFC,10,new,38058760
2020.01.13,HCN,10,new,38058760
2020.01.13,DIS,10,partiallyFilled,38155039
2020.01.13,US04010E1091,10,rejected,23540233
2020.01.13,XOM,10,rejected,1565676780
2020.01.13,OHI,10,rejected,38129924
2020.01.13,OHI,10,rejected,38129924
2020.01.13,US8910271043,10,rejected,23540233
2020.01.13,US8910271043,10,rejected,23540233
2020.01.13,NQB.QX,10,replaced,38112222
2020.01.13,US2120151012,10,replaced,38112198
2020.01.13,EBS,10,replaced,38097432
2020.01.13,XOM,10,replaced,1565676780
2020.01.13,XOM,10,replaced,1565676780
2020.01.13,GILD.O,10,replaced,1364692287
2020.01.13,US4642873412,10,replaced,895638739
2020.01.13,GLD,10,replaced,38139979
2020.01.13,GLD,10,replaced,38139979
2020.01.13,GLD,10,replaced,38139979
2020.01.13,VWRD.L,11,filled,38068155
2020.01.13,TSLQ.O,11,filled,940297981
2020.01.13,VWRD.L,11,new,38068155
2020.01.13,LOCE.L,11,new,491386747
2020.01.13,FSLR.O,11,new,23241090
2020.01.13,TSLQ.O,11,new,940297981
2020.01.13,LOCE.L,11,replaced,491386747
2020.01.13,TSLQ.O,11,replaced,940297981
2020.01.13,US4642876555,12,filled,1431677623
2020.01.13,FR0000050320,12,new,23563015
2020.01.13,COGG.L,12,new,491386747
2020.01.13,US4642876555,12,new,1431677623
2020.01.13,US46435G3341,12,new,23127658
2020.01.13,SH,12,new,1409355449
2020.01.13,COGG.L,12,replaced,491386747
2020.01.13,FB.O,13,filled,1364677272
2020.01.13,FB.O,13,new,1364677272
2020.01.13,SH,14,filled,1409355449
2020.01.13,SH,14,new,1409355449
2020.01.13,US74347W2540,14,new,23127658
2020.01.13,SH,14,replaced,1409355449
2020.01.13,BQYGn.DE,15,filled,895622847
2020.01.13,US4538386099,15,filled,23540233
2020.01.13,US74348Q4186,15,filled,23352033
2020.01.13,TSLQ.O,15,filled,38153978
2020.01.13,BQYGn.DE,15,new,895622847
2020.01.13,F,15,new,1431696963
2020.01.13,US4538386099,15,new,23540233
2020.01.13,US74348Q4186,15,new,23352033
2020.01.13,TSLQ.O,15,new,38153978
2020.01.13,XOM,15,rejected,1565676780
2020.01.13,US4538386099,15,rejected,23540233
2020.01.13,US4538386099,15,replaced,23540233
2020.01.13,FCQU.K,16,filled,1320007359
2020.01.13,QGN,16,new,1364688215
2020.01.13,FCQU.K,16,new,1320007359
2020.01.13,Q,16,new,38097247
2020.01.13,SH,16,new,1409355449
2020.01.13,SH,16,new,1409355449
2020.01.13,QID,16,new,1565705920
2020.01.13,LMT,16,rejected,1319992474
2020.01.13,LMT,16,rejected,1319992474
2020.01.13,FCQU.K,16,replaced,1320007359
2020.01.13,SH,16,replaced,1409355449
2020.01.13,BRBY.L,17,filled,1275339869
2020.01.13,BRBY.L,17,new,1275339869
2020.01.13,GSK,17,new,38097432
2020.01.13,VWRD.L,18,filled,1186014280
2020.01.13,UKPR.L,18,filled,491386747
2020.01.13,GOOG.O,18,filled,1275349505
2020.01.13,BQ,18,filled,538281308
2020.01.13,BNDXdv.OQ,18,filled,1565687695
2020.01.13,VWRD.L,18,new,1186014280
2020.01.13,UKPR.L,18,new,491386747
2020.01.13,GOOG.O,18,new,1275349505
2020.01.13,BQ,18,new,538281308
2020.01.13,US8305661055,18,new,1409351853
2020.01.13,BNDXdv.OQ,18,new,1565687695
2020.01.13,US8305661055,18,rejected,1409351853
2020.01.13,UKPR.L,18,replaced,491386747
2020.01.13,SH,18,replaced,1409355449
2020.01.13,C,19,filled,38083524
2020.01.13,C,19,new,38083524
2020.01.13,FR0000120644,20,filled,895622847
2020.01.13,STQN.L,20,filled,1275339869
2020.01.13,CLSN.O,20,filled,38139979
2020.01.13,CVX,20,filled,38106043
2020.01.13,FB.O,20,filled,940321376
2020.01.13,QQQtc.OQ,20,filled,24006404
2020.01.13,VOO,20,filled,38144383
2020.01.13,POT,20,new,38130007
2020.01.13,POT,20,new,38130007
2020.01.13,POT,20,new,38130007
2020.01.13,FR0000120644,20,new,895622847
2020.01.13,LQSI.SI,20,new,911070161
2020.01.13,STQN.L,20,new,1275339869
2020.01.13,IL0011334468,20,new,38125302
2020.01.13,QDRO.O,20,new,38130007
2020.01.13,CLSN.O,20,new,38139979
2020.01.13,CLSN.O,20,new,38139979
2020.01.13,CLSN.O,20,new,38139979
2020.01.13,CVX,20,new,38106043
2020.01.13,XOM,20,new,38164414
2020.01.13,FB.O,20,new,940321376
2020.01.13,FSLR.O,20,new,1364687018
2020.01.13,IDV,20,new,23578096
2020.01.13,JBLU.O,20,new,38125383
2020.01.13,QQQtc.OQ,20,new,24006404
2020.01.13,UL,20,new,38097432
2020.01.13,USO,20,new,38077608
2020.01.13,USO,20,new,38077608
2020.01.13,VOO,20,new,38144383
2020.01.13,WYNN.O,20,new,1364685955
2020.01.13,TLS.QX,20,rejected,1387027791
2020.01.13,IDV,20,replaced,23578096
2020.01.13,QQQtc.OQ,20,replaced,24006404
2020.01.13,QQQtc.OQ,20,replaced,24006404
2020.01.13,SPXU.K,21,filled,23352033
2020.01.13,SPXU.K,21,new,23352033
2020.01.13,WYNN.O,21,new,1275327346
2020.01.13,US74347W3209,22,new,1409371924
2020.01.13,IE00B02KXM00,24,filled,23243852
2020.01.13,IE00B02KXM00,24,new,23243852
2020.01.13,QVGO.O,25,filled,23915084
2020.01.13,US0528001094,25,filled,38122177
2020.01.13,CME.O,25,filled,38085768
2020.01.13,C,25,filled,38085768
2020.01.13,NKE,25,filled,1275341000
2020.01.13,TSLQ.O,25,filled,1431674234
2020.01.13,TSLQ.O,25,filled,1431674234
2020.01.13,QVGO.O,25,new,23915084
2020.01.13,T,25,new,38152560
2020.01.13,US0528001094,25,new,38122177
2020.01.13,CME.O,25,new,38085768
2020.01.13,C,25,new,38085768
2020.01.13,NKE,25,new,1275341000
2020.01.13,TSLQ.O,25,new,22894174
2020.01.13,TSLQ.O,25,new,1431674234
2020.01.13,TSLQ.O,25,new,1431674234
2020.01.13,VZ,25,new,38152560
2020.01.13,CME.O,25,partiallyFilled,38085768
2020.01.13,NKE,25,replaced,1275341000
2020.01.13,NKE,25,replaced,1275341000
2020.01.13,NKE,25,replaced,1275341000
2020.01.13,BQ,26,rejected,538281308
2020.01.13,US25459Y6784,28,filled,38110863
2020.01.13,US25459Y6784,28,new,38110863
2020.01.13,US0153511094,29,filled,1275346412
2020.01.13,US0153511094,29,new,1275346412
2020.01.13,US0153511094,29,replaced,1275346412
2020.01.13,SLB,30,filled,38095796
2020.01.13,QZN,30,filled,1275341000
2020.01.13,HD,30,filled,38057225
2020.01.13,JPM,30,filled,38095796
2020.01.13,KKR,30,filled,23540233
2020.01.13,LVS,30,filled,1431684430
2020.01.13,MFQ,30,filled,38071293
2020.01.13,NKE,30,filled,1275341000
2020.01.13,SLB,30,new,38095796
2020.01.13,LQSI.SI,30,new,911070161
2020.01.13,LQSI.SI,30,new,911070161
2020.01.13,DFVT.SI,30,new,38161433
2020.01.13,NXPI.O,30,new,23993891
2020.01.13,MYL.O,30,new,1275340799
2020.01.13,QBT,30,new,493600157
2020.01.13,QDRO.O,30,new,38130007
2020.01.13,QZN,30,new,1275341000
2020.01.13,ETP,30,new,1409349406
2020.01.13,HD,30,new,38057225
2020.01.13,JPM,30,new,38095796
2020.01.13,KKR,30,new,23540233
2020.01.13,LVS,30,new,1431684430
2020.01.13,MFQ,30,new,38071293
2020.01.13,NKE,30,new,1275341000
2020.01.13,US74348Q4186,30,new,1565705920
2020.01.13,SPXU.K,30,new,1565705920
2020.01.13,DXD,30,new,1565705920
2020.01.13,GLD,30,new,38161449
2020.01.13,USO,30,new,38077608
2020.01.13,LQSI.SI,30,replaced,911070161
2020.01.13,LVS,30,replaced,1431684430
2020.01.13,LVS,30,replaced,1431684430
2020.01.13,MO,31,filled,38125961
2020.01.13,MO,31,new,38125961
2020.01.13,PFE,33,new,38112198
2020.01.13,US7591EP1005,33,new,38112198
2020.01.13,US7591EP1005,33,replaced,38112198
2020.01.13,US7591EP1005,33,replaced,38112198
2020.01.13,BQBQ.K,34,new,1364688215
2020.01.13,QQPL.O,35,filled,38122029
2020.01.13,MCD,35,filled,38145028
2020.01.13,QQPL.O,35,new,38122029
2020.01.13,MCD,35,new,38145028
2020.01.13,TIF,35,new,1320022093
2020.01.13,JE00BMM1XZ05,35,rejected,895621757
2020.01.13,MCD,35,replaced,38145028
2020.01.13,SPXU.K,36,filled,23039982
2020.01.13,SPXU.K,36,new,23039982
2020.01.13,FR0000071946,39,filled,23563015
2020.01.13,FR0000071946,39,new,23563015
2020.01.13,FR0000071946,39,partiallyFilled,23563015
2020.01.13,DE0005089031,40,filled,38159216
2020.01.13,QXP,40,filled,38153978
2020.01.13,IYG,40,filled,1364660898
2020.01.13,NTES.O,40,filled,23540233
2020.01.13,SBUX.O,40,filled,38155039
2020.01.13,UQQ,40,filled,1275341000
2020.01.13,DE0005089031,40,new,38159216
2020.01.13,GOOG.O,40,new,38049842
2020.01.13,GOOGL.O,40,new,1387035650
2020.01.13,QXP,40,new,38153978
2020.01.13,MELI.O,40,new,38155039
2020.01.13,NTES.O,40,new,23540233
2020.01.13,US74347W2540,40,new,23241090
2020.01.13,US74347X1129,40,new,1565705920
2020.01.13,SBUX.O,40,new,38155039
2020.01.13,TSLQ.O,40,new,1431704025
2020.01.13,UQQ,40,new,23081598
2020.01.13,UQQ,40,new,1275341000
2020.01.13,SBUX.O,40,partiallyFilled,38155039
2020.01.13,JE00BMM1XZ05,40,rejected,895621757
2020.01.13,VWO,40,rejected,38173067
2020.01.13,GOOGL.O,40,replaced,1387035650
2020.01.13,BCS,40,replaced,38171963
2020.01.13,IYG,40,replaced,1364660898
2020.01.13,UQQ,40,replaced,23081598
2020.01.13,UQQ,40,replaced,23081598
2020.01.13,FR0000120560,41,filled,38100690
2020.01.13,SBUX.O,41,filled,1409374801
2020.01.13,FR0000120560,41,new,38100690
2020.01.13,SBUX.O,41,new,1409374801
2020.01.13,FR0000120560,41,replaced,38100690
2020.01.13,FR0000120560,41,replaced,38100690
2020.01.13,FR0000120560,41,replaced,38100690
2020.01.13,FR0000120560,41,replaced,38100690
2020.01.13,BQBQ.K,44,filled,1320008261
2020.01.13,BQBQ.K,44,new,1320008261
2020.01.13,US5272881047,45,filled,38067941
2020.01.13,US5272881047,45,new,38067941
2020.01.13,VWO,45,new,38173067
2020.01.13,JP3047970003,45,rejected,1431667996
2020.01.13,VWRD.L,46,filled,1565687695
2020.01.13,VWRD.L,46,new,1565687695
2020.01.13,US09248X1000,47,new,1409349406
2020.01.13,VWRD.L,48,filled,1565676456
2020.01.13,VWRD.L,48,new,1565676456
2020.01.13,BPY,50,filled,38057225
2020.01.13,QKS,50,filled,1342366722
2020.01.13,QQPL.O,50,filled,1387034525
2020.01.13,C,50,filled,38095796
2020.01.13,C,50,filled,23805394
2020.01.13,C,50,filled,38085768
2020.01.13,US25459Y1165,50,filled,1386990353
2020.01.13,DIS,50,filled,1431674234
2020.01.13,IBM,50,filled,38058172
2020.01.13,JNJ,50,filled,23804808
2020.01.13,US5018892084,50,filled,895648176
2020.01.13,US7220111030,50,filled,1565722550
2020.01.13,US74348Q4186,50,filled,23039982
2020.01.13,US85711T3059,50,filled,1364671517
2020.01.13,TSLQ.O,50,filled,552582842
2020.01.13,UQQ,50,filled,1364671517
2020.01.13,BPY,50,new,38057225
2020.01.13,VRX,50,new,38112198
2020.01.13,RIG,50,new,1342366722
2020.01.13,IE00B3CNHG25,50,new,38057286
2020.01.13,STX.O,50,new,270135016
2020.01.13,IE00B6YX5D40,50,new,38057286
2020.01.13,INGQ.QS,50,new,23993889
2020.01.13,QKS,50,new,1342366722
2020.01.13,QKS,50,new,1342366722
2020.01.13,QDXS.O,50,new,38130007
2020.01.13,QQPL.O,50,new,1387034525
2020.01.13,US0500951084,50,new,1342366722
2020.01.13,BMQ,50,new,38137979
2020.01.13,BQC,50,new,38089553
2020.01.13,BQC,50,new,38112198
2020.01.13,C,50,new,38095796
2020.01.13,C,50,new,23805394
2020.01.13,C,50,new,38085768
2020.01.13,CLF,50,new,1342366722
2020.01.13,US25459Y1165,50,new,1386990353
2020.01.13,US25459Y1165,50,new,1386990353
2020.01.13,DIS,50,new,1431674234
2020.01.13,NUGT.K,50,new,1565705920
2020.01.13,US2937921078,50,new,38097432
2020.01.13,FB.O,50,new,22894174
2020.01.13,US4234521015,50,new,38068050
2020.01.13,IBM,50,new,38058172
2020.01.13,JNJ,50,new,23804808
2020.01.13,US5018892084,50,new,895648176
2020.01.13,LN,50,new,38160111
2020.01.13,MON,50,new,1320031510
2020.01.13,MS,50,new,38089553
2020.01.13,MS,50,new,38037362
2020.01.13,MS,50,new,38089553
2020.01.13,JCP,50,new,38164414
2020.01.13,US7220111030,50,new,1565722550
2020.01.13,US74348Q4186,50,new,23039982
2020.01.13,SPXU.K,50,new,1364697885
2020.01.13,XLE,50,new,38048735
2020.01.13,US85711T3059,50,new,1364671517
2020.01.13,TSLQ.O,50,new,22894174
2020.01.13,TSLQ.O,50,new,1431674234
2020.01.13,TSLQ.O,50,new,552582842
2020.01.13,TSLQ.O,50,new,552582842
2020.01.13,TWTR.K,50,new,38160111
2020.01.13,UQQ,50,new,1364671517
2020.01.13,YRD,50,new,1342366722
2020.01.13,IBM,50,partiallyFilled,38058172
2020.01.13,US85711T3059,50,partiallyFilled,1364671517
2020.01.13,JE00BMM1XZ05,50,rejected,895621757
2020.01.13,HYFL_p.SI,50,rejected,1163671697
2020.01.13,US25459Y1165,50,rejected,1386990353
2020.01.13,VRX,50,replaced,38112198
2020.01.13,VRX,50,replaced,38112198
2020.01.13,RIG,50,replaced,1342366722
2020.01.13,RIG,50,replaced,1342366722
2020.01.13,HYFL_p.SI,50,replaced,1163671697
2020.01.13,QKS,50,replaced,1342366722
2020.01.13,GOOGL.O,50,replaced,1387035650
2020.01.13,US0500951084,50,replaced,1342366722
2020.01.13,US0500951084,50,replaced,1342366722
2020.01.13,BQC,50,replaced,38112198
2020.01.13,BQC,50,replaced,38112198
2020.01.13,BQC,50,replaced,38112198
2020.01.13,CLF,50,replaced,1342366722
2020.01.13,CLF,50,replaced,1342366722
2020.01.13,CLF,50,replaced,1342366722
2020.01.13,JNJ,50,replaced,23804808
2020.01.13,MS,50,replaced,38089553
2020.01.13,MS,50,replaced,38089553
2020.01.13,MS,50,replaced,38037362
2020.01.13,TSLQ.O,50,replaced,1431674234
2020.01.13,TSLQ.O,50,replaced,552582842
2020.01.13,UQQ,50,replaced,1364671517
2020.01.13,YRD,50,replaced,1342366722
2020.01.13,US15201P1093,55,filled,493589426
2020.01.13,VTI,55,filled,1400442876
2020.01.13,WWE,55,filled,1275332930
2020.01.13,US15201P1093,55,new,493589426
2020.01.13,VTI,55,new,1400442876
2020.01.13,WWE,55,new,1275332930
2020.01.13,US15201P1093,55,rejected,493589426
2020.01.13,US15201P1093,55,replaced,493589426
2020.01.13,US15201P1093,55,replaced,493589426
2020.01.13,US15201P1093,55,replaced,493589426
2020.01.13,UGQZ.K,58,filled,493609278
2020.01.13,HPE,58,filled,1409366014
2020.01.13,UGQZ.K,58,new,493609278
2020.01.13,HPE,58,new,1409366014
2020.01.13,BQBQ.K,60,filled,38161095
2020.01.13,BHP,60,filled,1431688661
2020.01.13,MGM,60,filled,1386985089
2020.01.13,SDS,60,filled,23352033
2020.01.13,XLE,60,filled,23473489
2020.01.13,HYFL_p.SI,60,new,22578698
2020.01.13,HYFL_p.SI,60,new,1364663363
2020.01.13,BQBQ.K,60,new,38161095
2020.01.13,BHP,60,new,1431688661
2020.01.13,JNUG.K,60,new,1565705920
2020.01.13,MGM,60,new,1386985089
2020.01.13,MSFT.O,60,new,38118888
2020.01.13,SDS,60,new,23352033
2020.01.13,XLE,60,new,23473489
2020.01.13,HYFL_p.SI,60,replaced,22578698
2020.01.13,BHP,60,replaced,1431688661
2020.01.13,BHP,60,replaced,1431688661
2020.01.13,XLE,60,replaced,23473489
2020.01.13,WFC,61,filled,38154993
2020.01.13,WFC,61,new,38154993
2020.01.13,PBR,62,filled,1364703384
2020.01.13,PBR,62,new,1364703384
2020.01.13,MO,65,new,38152560
2020.01.13,IE00B5L01S80,66,filled,1565687695
2020.01.13,IE00B5L01S80,66,new,1565687695
2020.01.13,US74347W3209,66,new,1275336194
2020.01.13,RRS.L,70,filled,1422777708
2020.01.13,IE00B0M63953,70,filled,38087473
2020.01.13,US38147U1079,70,filled,895648176
2020.01.13,HES,70,filled,1275333644
2020.01.13,RRS.L,70,new,1422777708
2020.01.13,IUKD.L,70,new,23805313
2020.01.13,IE00B0M63953,70,new,38087473
2020.01.13,US38147U1079,70,new,895648176
2020.01.13,HES,70,new,1275333644
2020.01.13,HES,70,partiallyFilled,1275333644
2020.01.13,HES,70,partiallyFilled,1275333644
2020.01.13,RRS.L,70,replaced,1422777708
2020.01.13,US38147U1079,70,replaced,895648176
2020.01.13,USO,75,new,38152560
2020.01.13,SLB,80,filled,911069943
2020.01.13,IWDQ.L,80,filled,493595667
2020.01.13,NQ,80,filled,22928426
2020.01.13,SLB,80,new,911069943
2020.01.13,IWDQ.L,80,new,493595667
2020.01.13,NQ,80,new,22928426
2020.01.13,DUST.K,80,new,38060113
2020.01.13,SLV,80,new,38161423
2020.01.13,US74347W2540,80,new,1565705920
2020.01.13,SLV,80,rejected,38161423
2020.01.13,SLV,80,rejected,38161423
2020.01.13,FEYE.O,81,filled,1387011726
2020.01.13,FEYE.O,81,new,1387011726
2020.01.13,US8166452040,87,new,24208921
2020.01.13,SDS,88,filled,23566646
2020.01.13,SDS,88,new,23566646
2020.01.13,LQBU.K,93,new,1565694371
2020.01.13,SQN,94,filled,38064025
2020.01.13,SQN,94,new,38064025
2020.01.13,LQBU.K,94,replaced,1565694371
2020.01.13,QMD.O,95,filled,1275336159
2020.01.13,PBR,95,filled,1364703384
2020.01.13,QMD.O,95,new,1275336159
2020.01.13,MS,95,new,895627974
2020.01.13,PBR,95,new,1364703384
2020.01.13,QMD.O,95,replaced,1275336159
2020.01.13,QQPL.O,98,new,38089931
2020.01.13,HKLD.SI,100,filled,38146870
2020.01.13,HKLD.SI,100,filled,38041274
2020.01.13,0693.HK,100,filled,38142338
2020.01.13,QUPH.O,100,filled,1364671517
2020.01.13,DBKGnEUR.DEp,100,filled,1386991858
2020.01.13,DBKGnEUR.DEp,100,filled,38046596
2020.01.13,DE0007856023,100,filled,38159216
2020.01.13,FR0000133308,100,filled,895622847
2020.01.13,GENS.SI,100,filled,22882380
2020.01.13,YPCL.SI,100,filled,22871650
2020.01.13,YPCL.SI,100,filled,22871650
2020.01.13,HK2823028546,100,filled,23354256
2020.01.13,JP3200450009,100,filled,1431701980
2020.01.13,JP3225800006,100,filled,538269288
2020.01.13,JP3225800006,100,filled,538269288
2020.01.13,6752.T,100,filled,24108699
2020.01.13,SINQ.O,100,filled,270130908
2020.01.13,TBPH.O,100,filled,38138700
2020.01.13,DSPS.SI,100,filled,38121200
2020.01.13,MHY7542C1066,100,filled,1364671517
2020.01.13,EMQS.SI,100,filled,1362471418
2020.01.13,HRGS.SI,100,filled,1409358749
2020.01.13,HRGS.SI,100,filled,1409358749
2020.01.13,QCMQ.SI,100,filled,22871650
2020.01.13,SOOK.SI,100,filled,22900770
2020.01.13,JUMB.SI,100,filled,493607252
2020.01.13,JUMB.SI,100,filled,493607252
2020.01.13,HUPS.SI,100,filled,22871650
2020.01.13,HUPS.SI,100,filled,22871650
2020.01.13,QSMQ.SI,100,filled,22871650
2020.01.13,QSMQ.SI,100,filled,22871650
2020.01.13,QSMQ.SI,100,filled,22871650
2020.01.13,QSMQ.SI,100,filled,22871650
2020.01.13,RQFG.SI,100,filled,22920174
2020.01.13,ITRS.SI,100,filled,22871650
2020.01.13,STEG.SI,100,filled,22901078
2020.01.13,STEG.SI,100,filled,22882257
2020.01.13,STEG.SI,100,filled,22882257
2020.01.13,STEG.SI,100,filled,22882257
2020.01.13,STEG.SI,100,filled,1431699252
2020.01.13,EHHL.SI,100,filled,22871650
2020.01.13,EHHL.SI,100,filled,22871650
2020.01.13,EHHL.SI,100,filled,22871650
2020.01.13,EHHL.SI,100,filled,1362471418
2020.01.13,EHHL.SI,100,filled,22871650
2020.01.13,PTCL.SI,100,filled,22867237
2020.01.13,PTCL.SI,100,filled,22867237
2020.01.13,SCMN.SI,100,filled,22947905
2020.01.13,SCMN.SI,100,filled,22947905
2020.01.13,CQTL.SI,100,filled,23847324
2020.01.13,UTES.SI,100,filled,22920174
2020.01.13,DBSM.SI,100,filled,22939141
2020.01.13,DBSM.SI,100,filled,22866959
2020.01.13,UOBH.SI,100,filled,22919973
2020.01.13,UOBH.SI,100,filled,1275354404
2020.01.13,UOBH.SI,100,filled,22924693
2020.01.13,UOBH.SI,100,filled,940314150
2020.01.13,UOBH.SI,100,filled,1565720373
2020.01.13,UOBH.SI,100,filled,1431699526
2020.01.13,UOBH.SI,100,filled,22873683
2020.01.13,UOBH.SI,100,filled,1387036028
2020.01.13,UOBH.SI,100,filled,23340181
2020.01.13,UOBH.SI,100,filled,22864022
2020.01.13,CMLT.SI,100,filled,1565686610
2020.01.13,CMLT.SI,100,filled,23939683
2020.01.13,CMLT.SI,100,filled,22871370
2020.01.13,QEMN.SI,100,filled,23339949
2020.01.13,CMDG.SI,100,filled,22882257
2020.01.13,CMDG.SI,100,filled,22882257
2020.01.13,CMDG.SI,100,filled,22882257
2020.01.13,SPOS.SI,100,filled,22900540
2020.01.13,SUNT.SI,100,filled,1320008842
2020.01.13,OLQM.SI,100,filled,22882380
2020.01.13,OLQM.SI,100,filled,22882380
2020.01.13,SCIL.SI,100,filled,23245907
2020.01.13,SCIL.SI,100,filled,22884058
2020.01.13,SCIL.SI,100,filled,23245907
2020.01.13,CTDM.SI,100,filled,1275352815
2020.01.13,OCBC.SI,100,filled,22901078
2020.01.13,OCBC.SI,100,filled,22882257
2020.01.13,OCBC.SI,100,filled,22882257
2020.01.13,OCBC.SI,100,filled,895639514
2020.01.13,OCBC.SI,100,filled,22886063
2020.01.13,UTOS.SI,100,filled,22859966
2020.01.13,UTOS.SI,100,filled,22882257
2020.01.13,KBEE.SI,100,filled,22871650
2020.01.13,KBEE.SI,100,filled,22871650
2020.01.13,WLIL.SI,100,filled,22945344
2020.01.13,WLIL.SI,100,filled,22945344
2020.01.13,FCRT.SI,100,filled,22900540
2020.01.13,FCRT.SI,100,filled,22928839
2020.01.13,CDLT.SI,100,filled,22900540
2020.01.13,STEL.SI,100,filled,22882380
2020.01.13,STEL.SI,100,filled,22882380
2020.01.13,STEL.SI,100,filled,22913007
2020.01.13,STEL.SI,100,filled,1387036028
2020.01.13,STEL.SI,100,filled,1364666227
2020.01.13,KPLM.SI,100,filled,22886063
2020.01.13,KPLM.SI,100,filled,23245907
2020.01.13,KPLM.SI,100,filled,22859966
2020.01.13,KPLM.SI,100,filled,1409354288
2020.01.13,KPLM.SI,100,filled,895632282
2020.01.13,KPLM.SI,100,filled,1409354288
2020.01.13,KPLM.SI,100,filled,1409354288
2020.01.13,KPLM.SI,100,filled,23950268
2020.01.13,KPLM.SI,100,filled,22867714
2020.01.13,KPLM.SI,100,filled,895639514
2020.01.13,KPLM.SI,100,filled,893428058
2020.01.13,KPLM.SI,100,filled,22871973
2020.01.13,KPLM.SI,100,filled,23245907
2020.01.13,MONE.SI,100,filled,22871370
2020.01.13,STQR.SI,100,filled,22882380
2020.01.13,STTF.SI,100,filled,22886225
2020.01.13,STTF.SI,100,filled,1320014317
2020.01.13,NISE.SI,100,filled,22886225
2020.01.13,NISE.SI,100,filled,22882257
2020.01.13,NISE.SI,100,filled,22882257
2020.01.13,BBRS.SI,100,filled,22871650
2020.01.13,BBRS.SI,100,filled,22871650
2020.01.13,QMDT.SI,100,filled,22882380
2020.01.13,FQEH.SI,100,filled,22866959
2020.01.13,MQPE.SI,100,filled,22927197
2020.01.13,MQPE.SI,100,filled,1565720374
2020.01.13,MQPE.SI,100,filled,22883069
2020.01.13,CROE.SI,100,filled,23847324
2020.01.13,QSIQ.SI,100,filled,1317801043
2020.01.13,PSGH.SI,100,filled,22871650
2020.01.13,PSGH.SI,100,filled,22871650
2020.01.13,QSIP.SI,100,filled,22898422
2020.01.13,QSIP.SI,100,filled,22898422
2020.01.13,QSIP.SI,100,filled,22898422
2020.01.13,HPPS.SI,100,filled,22859966
2020.01.13,QCIQ.O,100,filled,1319995147
2020.01.13,QDXS.O,100,filled,38130007
2020.01.13,GOOGL.O,100,filled,38032500
2020.01.13,QQPL.O,100,filled,1320016648
2020.01.13,QQPL.O,100,filled,1163669939
2020.01.13,BP,100,filled,38057887
2020.01.13,VXX,100,filled,23564341
2020.01.13,C,100,filled,23586377
2020.01.13,COP,100,filled,1275333644
2020.01.13,UGQZ.K,100,filled,940309940
2020.01.13,CTRP.O,100,filled,911069943
2020.01.13,CTRP.O,100,filled,38070103
2020.01.13,DIS,100,filled,23564439
2020.01.13,FB.O,100,filled,23747920
2020.01.13,FCX,100,filled,1186015407
2020.01.13,EWP,100,filled,38057887
2020.01.13,MSFT.O,100,filled,23804808
2020.01.13,MU.O,100,filled,38058760
2020.01.13,PFE,100,filled,23805394
2020.01.13,PM,100,filled,1163669947
2020.01.13,PM,100,filled,23748826
2020.01.13,US74347X1129,100,filled,38075169
2020.01.13,US74348Q4186,100,filled,493599589
2020.01.13,RDSQ,100,filled,940300995
2020.01.13,USO,100,filled,38095796
2020.01.13,GDX,100,filled,38129632
2020.01.13,US9258151029,100,filled,38142207
2020.01.13,WFC,100,filled,23586377
2020.01.13,QNZ.QX,100,new,895625414
2020.01.13,QBE.QX,100,new,895625414
2020.01.13,QSFN.SI,100,new,22871650
2020.01.13,CEFC.SI,100,new,22871650
2020.01.13,CNGT.SI,100,new,22871650
2020.01.13,CYBP.SI,100,new,22871650
2020.01.13,DDHL.SI,100,new,22871650
2020.01.13,DDHL.SI,100,new,22871650
2020.01.13,HKLD.SI,100,new,911070161
2020.01.13,HKLD.SI,100,new,38146870
2020.01.13,HKLD.SI,100,new,38041274
2020.01.13,KQRI.SI,100,new,22871650
2020.01.13,LUKG.SI,100,new,22871650
2020.01.13,NUTR.SI,100,new,22871650
2020.01.13,NUTR.SI,100,new,22871650
2020.01.13,NUTR.SI,100,new,22871650
2020.01.13,NUTR.SI,100,new,22871650
2020.01.13,NUTR.SI,100,new,22871650
2020.01.13,NUTR.SI,100,new,22871650
2020.01.13,NUTR.SI,100,new,22871650
2020.01.13,PFML.SI,100,new,22871650
2020.01.13,SWMT.SI,100,new,22871650
2020.01.13,0693.HK,100,new,38142338
2020.01.13,UTDF.SI,100,new,22871650
2020.01.13,UTDF.SI,100,new,22871650
2020.01.13,QUPH.O,100,new,1364671517
2020.01.13,DBKGnEUR.DEp,100,new,1386991858
2020.01.13,DBKGnEUR.DEp,100,new,38046596
2020.01.13,DBKGnEUR.DEp,100,new,38046596
2020.01.13,DE0007037129,100,new,895622847
2020.01.13,DE0007856023,100,new,38159216
2020.01.13,OREP.SMp,100,new,1387035656
2020.01.13,FR0000133308,100,new,895622847
2020.01.13,GENS.SI,100,new,22882380
2020.01.13,RDSQ.L,100,new,895644561
2020.01.13,RDSQ.L,100,new,895644561
2020.01.13,RDSb.L,100,new,38057286
2020.01.13,YPCL.SI,100,new,22871650
2020.01.13,YPCL.SI,100,new,22871650
2020.01.13,HK2823028546,100,new,23354256
